,game_date,pitch_type,pitch_name,release_speed,batter,events,zone,stand,balls,strikes,game_year,plate_x,plate_z,pitch_number,in_out
11833,2021-04-13,FF,4-Seam Fastball,92.3,462101,,4.0,R,0,1,2021,-0.6,2.4,2,inside
11834,2021-04-13,FF,4-Seam Fastball,92.6,462101,,2.0,R,0,0,2021,0.22,3.21,1,outside
11835,2021-04-13,SL,Slider,84.8,572039,home_run,8.0,R,0,0,2021,-0.2,2.11,1,inside
11836,2021-04-13,CH,Changeup,87.3,664913,field_out,13.0,L,2,2,2021,-0.9,1.65,8,outside
11837,2021-04-13,FF,4-Seam Fastball,95.7,664913,,11.0,L,2,2,2021,-0.86,2.59,7,outside
11838,2021-04-13,CH,Changeup,86.9,664913,,13.0,L,2,2,2021,-1.32,1.33,6,outside
11839,2021-04-13,SL,Slider,85.8,664913,,14.0,L,1,2,2021,1.84,0.01,5,inside
11840,2021-04-13,KC,Knuckle Curve,81.5,664913,,8.0,L,1,2,2021,0.06,1.6,4,inside
11841,2021-04-13,FF,4-Seam Fastball,95.7,664913,,11.0,L,0,2,2021,-1.69,3.67,3,outside
11842,2021-04-13,FC,Cutter,91.6,664913,,11.0,L,0,1,2021,-0.57,4.49,2,outside
11843,2021-04-13,FF,4-Seam Fastball,94.5,664913,,5.0,L,0,0,2021,-0.16,2.42,1,outside
11844,2021-04-13,SL,Slider,87.6,656305,fielders_choice,14.0,R,0,0,2021,0.3,0.95,1,outside
11845,2021-04-13,FF,4-Seam Fastball,94.4,476704,walk,14.0,L,3,1,2021,0.66,1.32,5,inside
11846,2021-04-13,FF,4-Seam Fastball,94.4,476704,walk,14.0,L,3,1,2021,0.66,1.32,5,inside
11847,2021-04-13,FF,4-Seam Fastball,94.6,476704,,13.0,L,2,1,2021,-1.22,2.52,4,outside
11848,2021-04-13,FF,4-Seam Fastball,94.4,476704,,4.0,L,2,0,2021,-0.44,2.56,3,outside
11849,2021-04-13,FF,4-Seam Fastball,93.6,476704,,11.0,L,1,0,2021,-0.19,4.25,2,outside
11850,2021-04-13,FC,Cutter,91.8,476704,,13.0,L,0,0,2021,-1.76,1.62,1,outside
11851,2021-04-13,SL,Slider,85.8,657656,strikeout,9.0,R,1,2,2021,0.38,1.59,5,outside
11852,2021-04-13,FF,4-Seam Fastball,94.1,657656,,11.0,R,0,2,2021,-0.18,4.22,4,inside
11853,2021-04-13,KC,Knuckle Curve,80.4,657656,,13.0,R,0,2,2021,-0.33,1.05,3,inside
11854,2021-04-13,SL,Slider,86.5,657656,,9.0,R,0,1,2021,0.75,1.55,2,outside
11855,2021-04-13,KC,Knuckle Curve,80.8,657656,,7.0,R,0,0,2021,-0.68,1.6,1,inside
11856,2021-04-13,CH,Changeup,87.3,592192,strikeout,13.0,R,1,2,2021,-0.55,1.22,4,inside
11857,2021-04-13,KC,Knuckle Curve,80.6,592192,,13.0,R,0,2,2021,-0.07,0.47,3,inside
11858,2021-04-13,FF,4-Seam Fastball,94.8,592192,,6.0,R,0,1,2021,0.33,2.56,2,outside
11859,2021-04-13,FF,4-Seam Fastball,92.9,592192,,7.0,R,0,0,2021,-0.36,2.07,1,inside
11860,2021-04-13,FF,4-Seam Fastball,94.4,666200,force_out,4.0,L,2,2,2021,-0.55,2.48,5,outside
11861,2021-04-13,FF,4-Seam Fastball,94.3,666200,,14.0,L,1,2,2021,0.42,0.58,4,inside
11862,2021-04-13,FF,4-Seam Fastball,94.7,666200,,13.0,L,0,2,2021,-0.57,1.1,3,outside
11863,2021-04-13,FF,4-Seam Fastball,93.9,666200,,8.0,L,0,1,2021,-0.14,2.25,2,outside
11864,2021-04-13,FF,4-Seam Fastball,93.2,666200,,8.0,L,0,0,2021,0.21,1.84,1,inside
11865,2021-04-13,FF,4-Seam Fastball,94.3,605244,strikeout,4.0,R,2,2,2021,-0.66,2.63,5,inside
11866,2021-04-13,SL,Slider,86.7,605244,,14.0,R,1,2,2021,1.19,0.04,4,outside
11867,2021-04-13,FF,4-Seam Fastball,93.7,605244,,14.0,R,1,1,2021,0.47,1.42,3,outside
11868,2021-04-13,SL,Slider,88.6,605244,,13.0,R,1,0,2021,-0.12,1.23,2,inside
11869,2021-04-13,SL,Slider,87.3,605244,,14.0,R,0,0,2021,0.43,1.39,1,outside
11870,2021-04-13,FF,4-Seam Fastball,93.2,462101,field_out,5.0,R,1,1,2021,0.25,2.48,3,outside
11871,2021-04-13,SL,Slider,89.2,462101,,14.0,R,0,1,2021,0.97,1.47,2,outside
11872,2021-04-13,FF,4-Seam Fastball,92.8,462101,,5.0,R,0,0,2021,0.26,2.23,1,outside
11873,2021-04-13,FF,4-Seam Fastball,92.2,572039,single,2.0,R,0,2,2021,-0.24,3.23,3,inside
11874,2021-04-13,FF,4-Seam Fastball,93.3,572039,,9.0,R,0,1,2021,0.52,2.2,2,outside
11875,2021-04-13,FF,4-Seam Fastball,92.9,572039,,3.0,R,0,0,2021,0.44,2.85,1,outside
11876,2021-04-13,FF,4-Seam Fastball,94.5,664913,strikeout,7.0,L,1,2,2021,-0.73,1.8,4,outside
11877,2021-04-13,FF,4-Seam Fastball,94.5,664913,strikeout,7.0,L,1,2,2021,-0.73,1.8,4,outside
11878,2021-04-13,FF,4-Seam Fastball,94.0,664913,,8.0,L,1,1,2021,0.1,1.91,3,inside
11879,2021-04-13,FF,4-Seam Fastball,93.5,664913,,3.0,L,1,0,2021,0.63,3.08,2,inside
11880,2021-04-13,FF,4-Seam Fastball,93.8,664913,,14.0,L,0,0,2021,1.45,2.18,1,inside
11881,2021-04-13,FF,4-Seam Fastball,93.4,656305,strikeout,7.0,R,1,2,2021,-0.63,1.69,4,inside
11882,2021-04-13,FC,Cutter,90.9,656305,,8.0,R,1,1,2021,0.14,1.93,3,outside
11883,2021-04-13,FF,4-Seam Fastball,93.7,656305,,13.0,R,1,0,2021,-0.86,2.08,2,inside
11884,2021-04-13,FF,4-Seam Fastball,93.6,656305,,13.0,R,0,0,2021,-0.99,1.63,1,inside
11885,2021-04-13,CH,Changeup,84.9,476704,single,7.0,L,2,2,2021,-0.71,1.66,5,outside
11886,2021-04-13,KC,Knuckle Curve,80.3,476704,,14.0,L,1,2,2021,1.13,0.5,4,inside
11887,2021-04-13,KC,Knuckle Curve,80.3,476704,,14.0,L,1,2,2021,1.13,0.5,4,inside
11888,2021-04-13,CH,Changeup,84.7,476704,,7.0,L,1,1,2021,-0.75,1.88,3,outside
11889,2021-04-13,CH,Changeup,85.9,476704,,4.0,L,1,0,2021,-0.48,2.21,2,outside
11890,2021-04-13,CH,Changeup,86.4,476704,,13.0,L,0,0,2021,-0.91,1.92,1,outside
11891,2021-04-13,KC,Knuckle Curve,80.2,657656,field_out,8.0,R,0,2,2021,-0.17,1.52,3,inside
11892,2021-04-13,SL,Slider,89.8,657656,,8.0,R,0,1,2021,0.04,1.94,2,outside
11893,2021-04-13,FF,4-Seam Fastball,94.1,657656,,2.0,R,0,0,2021,0.16,2.86,1,outside
11894,2021-04-13,CH,Changeup,86.6,592192,walk,13.0,R,3,2,2021,-1.61,1.95,6,inside
11895,2021-04-13,CH,Changeup,86.6,592192,walk,13.0,R,3,2,2021,-1.61,1.95,6,inside
11896,2021-04-13,CH,Changeup,86.4,592192,,13.0,R,2,2,2021,-1.27,2.15,5,inside
11897,2021-04-13,KC,Knuckle Curve,80.4,592192,,14.0,R,1,2,2021,0.43,0.26,4,outside
11898,2021-04-13,SL,Slider,85.6,592192,,14.0,R,0,2,2021,1.34,0.17,3,outside
11899,2021-04-13,SL,Slider,87.2,592192,,14.0,R,0,1,2021,1.02,1.09,2,outside
11900,2021-04-13,FF,4-Seam Fastball,94.0,592192,,6.0,R,0,0,2021,0.48,2.54,1,outside
11952,2021-03-06,KC,Knuckle Curve,77.1,643396,field_out,7.0,R,3,2,2021,-0.37,1.87,9,inside
11953,2021-03-06,FF,4-Seam Fastball,92.1,643396,,14.0,R,2,2,2021,1.11,1.78,8,outside
11954,2021-03-06,CH,Changeup,84.4,643396,,13.0,R,2,2,2021,-0.49,1.37,7,inside
11955,2021-03-06,FF,4-Seam Fastball,92.4,643396,,13.0,R,1,2,2021,-1.61,2.17,6,inside
11956,2021-03-06,FF,4-Seam Fastball,92.0,643396,,12.0,R,1,2,2021,0.43,3.99,5,outside
11957,2021-03-06,CH,Changeup,84.1,643396,,13.0,R,1,2,2021,-0.99,1.02,4,inside
11958,2021-03-06,KC,Knuckle Curve,77.1,643396,,13.0,R,0,2,2021,-0.05,0.35,3,inside
11959,2021-03-06,FF,4-Seam Fastball,91.2,643396,,13.0,R,0,1,2021,-0.97,1.94,2,inside
11960,2021-03-06,KC,Knuckle Curve,77.8,643396,,8.0,R,0,0,2021,0.04,1.94,1,outside
11961,2021-03-06,CH,Changeup,82.4,665750,strikeout,13.0,L,1,2,2021,-0.97,1.11,4,outside
11962,2021-03-06,CH,Changeup,83.4,665750,,7.0,L,1,1,2021,-0.68,1.71,3,outside
11963,2021-03-06,FF,4-Seam Fastball,91.6,665750,,14.0,L,0,1,2021,1.6,1.38,2,inside
11964,2021-03-06,FF,4-Seam Fastball,91.6,665750,,6.0,L,0,0,2021,0.64,2.44,1,inside
11965,2021-03-06,FC,Cutter,87.3,460077,walk,14.0,R,3,2,2021,0.99,0.51,7,outside
11966,2021-03-06,FF,4-Seam Fastball,92.0,460077,,6.0,R,3,2,2021,0.41,2.75,6,outside
11967,2021-03-06,FF,4-Seam Fastball,91.3,460077,,7.0,R,3,1,2021,-0.61,2.09,5,inside
11968,2021-03-06,FC,Cutter,85.2,460077,,12.0,R,2,1,2021,0.93,2.42,4,outside
11969,2021-03-06,FF,4-Seam Fastball,90.2,460077,,3.0,R,2,0,2021,0.3,2.89,3,outside
11970,2021-03-06,FF,4-Seam Fastball,90.5,460077,,11.0,R,1,0,2021,-0.94,3.33,2,inside
11971,2021-03-06,FF,4-Seam Fastball,91.1,460077,,13.0,R,0,0,2021,-1.67,2.34,1,inside
11972,2021-03-06,KC,Knuckle Curve,78.0,608597,strikeout,14.0,L,1,2,2021,0.1,0.9,4,inside
11973,2021-03-06,FF,4-Seam Fastball,90.9,608597,,12.0,L,1,1,2021,0.92,2.99,3,inside
11974,2021-03-06,FF,4-Seam Fastball,90.7,608597,,8.0,L,1,0,2021,-0.02,2.3,2,outside
11975,2021-03-06,FF,4-Seam Fastball,89.9,608597,,11.0,L,0,0,2021,-1.43,3.37,1,outside
11976,2021-03-06,CH,Changeup,85.8,596059,field_out,13.0,L,1,1,2021,-0.91,1.77,3,outside
11977,2021-03-06,FF,4-Seam Fastball,92.2,596059,,14.0,L,0,1,2021,1.32,1.18,2,inside
11978,2021-03-06,FC,Cutter,89.1,596059,,2.0,L,0,0,2021,-0.24,3.22,1,outside
11979,2021-03-06,FF,4-Seam Fastball,93.0,669256,field_out,2.0,R,0,2,2021,-0.28,2.87,4,inside
11980,2021-03-06,FF,4-Seam Fastball,92.1,669256,,2.0,R,0,2,2021,0.05,3.32,3,outside
11981,2021-03-06,FF,4-Seam Fastball,91.0,669256,,1.0,R,0,1,2021,-0.66,3.04,2,inside
11982,2021-03-06,FF,4-Seam Fastball,91.8,669256,,5.0,R,0,0,2021,-0.18,2.5,1,inside
11983,2021-03-06,CH,Changeup,85.5,641432,field_out,5.0,L,1,0,2021,-0.25,2.13,2,outside
11984,2021-03-06,FF,4-Seam Fastball,90.6,641432,,11.0,L,0,0,2021,-1.07,2.6,1,outside
11985,2021-03-06,CH,Changeup,87.0,621311,field_out,13.0,L,1,0,2021,-0.83,1.58,2,outside
11986,2021-03-06,KC,Knuckle Curve,80.1,621311,,14.0,L,0,0,2021,1.14,0.38,1,inside
11987,2021-03-06,CH,Changeup,86.2,608336,field_out,13.0,L,1,2,2021,-0.79,1.0,4,outside
11988,2021-03-06,CH,Changeup,85.8,608336,,13.0,L,0,2,2021,-0.51,0.86,3,outside
11989,2021-03-06,FC,Cutter,85.3,608336,,13.0,L,0,1,2021,-1.15,1.2,2,outside
11990,2021-03-06,FF,4-Seam Fastball,93.1,608336,,1.0,L,0,0,2021,-0.54,3.27,1,outside
11991,2021-03-06,FC,Cutter,86.1,643396,single,14.0,R,2,1,2021,0.91,1.92,4,outside
11992,2021-03-06,FF,4-Seam Fastball,92.3,643396,,11.0,R,1,1,2021,-1.29,2.94,3,inside
11993,2021-03-06,FC,Cutter,86.6,643396,,9.0,R,0,1,2021,0.76,1.74,2,outside
11994,2021-03-06,FF,4-Seam Fastball,93.3,643396,,8.0,R,0,0,2021,0.1,1.68,1,outside
11995,2021-03-06,KC,Knuckle Curve,79.0,665750,strikeout,13.0,L,0,2,2021,-0.42,0.68,3,outside
11996,2021-03-06,FF,4-Seam Fastball,92.4,665750,,6.0,L,0,1,2021,0.78,2.53,2,inside
11997,2021-03-06,FF,4-Seam Fastball,92.0,665750,,1.0,L,0,0,2021,-0.7,3.35,1,outside
11998,2021-02-28,CH,Changeup,84.9,624513,field_out,7.0,L,3,2,2021,-0.69,2.04,6,outside
11999,2021-02-28,FF,4-Seam Fastball,91.9,624513,,1.0,L,3,1,2021,-0.78,2.96,5,outside
12000,2021-02-28,FF,4-Seam Fastball,92.0,624513,,8.0,L,3,0,2021,-0.06,1.61,4,outside
12001,2021-02-28,CH,Changeup,84.3,624513,,13.0,L,2,0,2021,-0.93,0.61,3,outside
12002,2021-02-28,CH,Changeup,84.3,624513,,13.0,L,1,0,2021,-1.06,1.13,2,outside
12003,2021-02-28,FF,4-Seam Fastball,92.1,624513,,14.0,L,0,0,2021,0.82,1.39,1,inside
12004,2021-02-28,FF,4-Seam Fastball,92.1,663898,field_out,9.0,R,2,2,2021,0.33,2.19,5,outside
12005,2021-02-28,CH,Changeup,84.3,663898,,13.0,R,1,2,2021,-0.13,0.81,4,inside
12006,2021-02-28,KC,Knuckle Curve,81.0,663898,,13.0,R,0,2,2021,-0.5,0.58,3,inside
12007,2021-02-28,CH,Changeup,84.7,663898,,4.0,R,0,1,2021,-0.49,2.43,2,inside
12008,2021-02-28,FF,4-Seam Fastball,92.5,663898,,7.0,R,0,0,2021,-0.77,1.85,1,inside
12009,2021-02-28,KC,Knuckle Curve,79.5,641658,single,13.0,R,1,2,2021,-0.32,0.95,5,inside
12010,2021-02-28,FF,4-Seam Fastball,91.3,641658,,6.0,R,1,2,2021,0.82,2.38,4,outside
12011,2021-02-28,FC,Cutter,87.2,641658,,13.0,R,1,1,2021,-0.19,1.43,3,inside
12012,2021-02-28,FF,4-Seam Fastball,91.3,641658,,13.0,R,0,1,2021,-0.48,0.61,2,inside
12013,2021-02-28,FF,4-Seam Fastball,91.3,641658,,8.0,R,0,0,2021,-0.2,1.94,1,inside
12014,2021-02-28,KC,Knuckle Curve,83.5,658069,single,14.0,R,3,2,2021,0.11,1.38,8,outside
12015,2021-02-28,FF,4-Seam Fastball,92.3,658069,,9.0,R,3,2,2021,0.53,1.82,7,outside
12016,2021-02-28,FF,4-Seam Fastball,91.3,658069,,11.0,R,2,2,2021,-1.68,3.88,6,inside
12017,2021-02-28,FF,4-Seam Fastball,90.0,658069,,11.0,R,1,2,2021,-0.55,4.75,5,inside
12018,2021-02-28,KC,Knuckle Curve,80.4,658069,,8.0,R,1,2,2021,0.27,1.76,4,outside
12019,2021-02-28,KC,Knuckle Curve,80.2,658069,,13.0,R,0,2,2021,-0.29,0.16,3,inside
12020,2021-02-28,FF,4-Seam Fastball,91.0,658069,,7.0,R,0,1,2021,-0.67,1.94,2,inside
12021,2021-02-28,KC,Knuckle Curve,83.4,658069,,5.0,R,0,0,2021,0.28,2.48,1,outside
12022,2021-02-28,FC,Cutter,88.0,656541,field_out,6.0,L,1,1,2021,0.81,2.96,3,inside
12023,2021-02-28,FF,4-Seam Fastball,89.6,656541,,12.0,L,0,1,2021,1.6,3.23,2,inside
12024,2021-02-28,FF,4-Seam Fastball,90.0,656541,,5.0,L,0,0,2021,0.13,2.82,1,inside
12025,2021-02-28,FF,4-Seam Fastball,92.0,543068,field_out,9.0,R,0,1,2021,0.4,2.29,2,outside
12026,2021-02-28,FF,4-Seam Fastball,92.0,543068,,11.0,R,0,0,2021,-1.02,3.53,1,inside
12027,2021-02-28,FF,4-Seam Fastball,93.1,641857,walk,13.0,L,3,2,2021,-0.55,0.53,6,outside
12028,2021-02-28,CH,Changeup,84.0,641857,,13.0,L,2,2,2021,-0.06,1.03,5,outside
12029,2021-02-28,KC,Knuckle Curve,82.5,641857,,14.0,L,1,2,2021,0.76,-0.94,4,inside
12030,2021-02-28,CH,Changeup,82.4,641857,,13.0,L,0,2,2021,-0.95,0.98,3,outside
12031,2021-02-28,CH,Changeup,84.4,641857,,13.0,L,0,1,2021,-0.48,1.21,2,outside
12032,2021-02-28,FF,4-Seam Fastball,91.7,641857,,4.0,L,0,0,2021,-0.72,2.36,1,outside
12033,2021-02-28,FF,4-Seam Fastball,92.3,572008,walk,12.0,R,3,2,2021,1.01,2.53,9,outside
12034,2021-02-28,FF,4-Seam Fastball,92.3,572008,,14.0,R,3,2,2021,0.93,2.17,8,outside
12035,2021-02-28,FF,4-Seam Fastball,92.5,572008,,6.0,R,3,2,2021,0.32,2.15,7,outside
12036,2021-02-28,FF,4-Seam Fastball,93.0,572008,,6.0,R,3,2,2021,0.44,2.4,6,outside
12037,2021-02-28,FF,4-Seam Fastball,92.0,572008,,5.0,R,3,1,2021,-0.15,2.19,5,inside
12038,2021-02-28,FF,4-Seam Fastball,91.6,572008,,6.0,R,3,0,2021,0.36,2.4,4,outside
12039,2021-02-28,FF,4-Seam Fastball,91.0,572008,,9.0,R,2,0,2021,0.81,1.87,3,outside
12040,2021-02-28,FF,4-Seam Fastball,91.9,572008,,12.0,R,1,0,2021,0.97,3.29,2,outside
12041,2021-02-28,FF,4-Seam Fastball,91.2,572008,,12.0,R,0,0,2021,2.3,2.8,1,outside
12042,2021-02-28,KC,Knuckle Curve,80.3,606132,strikeout,14.0,L,0,2,2021,0.21,-0.3,3,inside
12043,2021-02-28,FF,4-Seam Fastball,92.2,606132,,9.0,L,0,1,2021,0.79,2.07,2,inside
12044,2021-02-28,FF,4-Seam Fastball,92.0,606132,,11.0,L,0,0,2021,-0.9,2.59,1,outside
12045,2020-09-25,CH,Changeup,86.6,641857,grounded_into_double_play,7.0,L,1,1,2020,-0.46,1.74,3,outside
12046,2020-09-25,CH,Changeup,86.2,641857,,13.0,L,0,1,2020,-0.85,0.58,2,outside
12047,2020-09-25,FF,4-Seam Fastball,95.1,641857,,2.0,L,0,0,2020,-0.18,3.34,1,outside
12048,2020-09-25,FF,4-Seam Fastball,93.6,658069,single,7.0,R,1,1,2020,-0.42,2.18,3,inside
12049,2020-09-25,FF,4-Seam Fastball,93.2,658069,,8.0,R,1,0,2020,0.24,2.09,2,outside
12050,2020-09-25,FC,Cutter,89.2,658069,,12.0,R,0,0,2020,0.84,3.12,1,outside
12051,2020-09-25,KC,Knuckle Curve,81.2,453568,single,7.0,L,1,1,2020,-0.31,1.7,3,outside
12052,2020-09-25,CH,Changeup,85.6,453568,,13.0,L,0,1,2020,-0.1,1.31,2,outside
12053,2020-09-25,KC,Knuckle Curve,81.5,453568,,14.0,L,0,0,2020,0.0,0.98,1,outside
12054,2020-09-25,FF,4-Seam Fastball,93.1,596115,strikeout,7.0,R,2,2,2020,-0.44,1.71,6,inside
12055,2020-09-25,FF,4-Seam Fastball,94.0,596115,,5.0,R,2,2,2020,0.26,2.78,5,outside
12056,2020-09-25,KC,Knuckle Curve,80.3,596115,,13.0,R,1,2,2020,-0.72,0.3,4,inside
12057,2020-09-25,KC,Knuckle Curve,80.6,596115,,13.0,R,0,2,2020,-0.82,-0.07,3,inside
12058,2020-09-25,SL,Slider,85.3,596115,,14.0,R,0,1,2020,0.31,1.32,2,outside
12059,2020-09-25,FF,4-Seam Fastball,92.3,596115,,9.0,R,0,0,2020,0.69,1.9,1,outside
12060,2020-09-25,CH,Changeup,83.5,607680,field_out,8.0,R,1,2,2020,-0.1,1.93,4,inside
12061,2020-09-25,FF,4-Seam Fastball,92.9,607680,,9.0,R,1,1,2020,0.7,1.78,3,outside
12062,2020-09-25,CH,Changeup,84.0,607680,,14.0,R,0,1,2020,0.12,0.9,2,outside
12063,2020-09-25,FF,4-Seam Fastball,92.9,607680,,3.0,R,0,0,2020,0.63,3.1,1,outside
12064,2020-09-25,FC,Cutter,89.6,606132,single,7.0,L,0,2,2020,-0.33,1.65,3,outside
12065,2020-09-25,FF,4-Seam Fastball,93.8,606132,,14.0,L,0,1,2020,0.93,2.55,2,inside
12066,2020-09-25,CH,Changeup,86.0,606132,,6.0,L,0,0,2020,0.34,2.65,1,inside
12067,2020-09-25,KC,Knuckle Curve,81.6,641658,strikeout,13.0,R,2,2,2020,-0.76,1.03,5,inside
12068,2020-09-25,KC,Knuckle Curve,80.7,641658,,14.0,R,1,2,2020,0.23,-0.5,4,outside
12069,2020-09-25,SL,Slider,87.3,641658,,9.0,R,1,1,2020,0.48,1.58,3,outside
12070,2020-09-25,KC,Knuckle Curve,80.6,641658,,13.0,R,0,1,2020,-0.72,0.52,2,inside
12071,2020-09-25,KC,Knuckle Curve,80.1,641658,,7.0,R,0,0,2020,-0.36,1.87,1,inside
12072,2020-09-25,SL,Slider,83.2,553869,strikeout,14.0,R,1,2,2020,0.33,0.18,4,outside
12073,2020-09-25,SL,Slider,87.9,553869,,9.0,R,1,1,2020,0.73,1.99,3,outside
12074,2020-09-25,FF,4-Seam Fastball,92.8,553869,,3.0,R,1,0,2020,0.55,2.96,2,outside
12075,2020-09-25,FF,4-Seam Fastball,92.5,553869,,14.0,R,0,0,2020,1.02,1.85,1,outside
12076,2020-09-25,FF,4-Seam Fastball,95.0,461314,strikeout,9.0,R,2,2,2020,0.75,2.21,5,outside
12077,2020-09-25,CH,Changeup,87.1,461314,,13.0,R,2,1,2020,-0.2,1.07,4,inside
12078,2020-09-25,FF,4-Seam Fastball,93.7,461314,,14.0,R,2,0,2020,0.43,1.5,3,outside
12079,2020-09-25,FC,Cutter,89.3,461314,,14.0,R,1,0,2020,0.65,0.6,2,outside
12080,2020-09-25,FF,4-Seam Fastball,94.2,461314,,14.0,R,0,0,2020,0.8,1.62,1,outside
12081,2020-09-25,CH,Changeup,85.3,641857,grounded_into_double_play,7.0,L,0,1,2020,-0.58,2.12,2,outside
12082,2020-09-25,FF,4-Seam Fastball,93.9,641857,,7.0,L,0,0,2020,-0.76,1.57,1,outside
12083,2020-09-25,FF,4-Seam Fastball,93.2,658069,walk,14.0,R,3,0,2020,0.4,1.27,4,outside
12084,2020-09-25,FF,4-Seam Fastball,93.5,658069,,14.0,R,2,0,2020,0.33,1.43,3,outside
12085,2020-09-25,FF,4-Seam Fastball,92.0,658069,,14.0,R,1,0,2020,1.18,2.52,2,outside
12086,2020-09-25,FF,4-Seam Fastball,92.9,658069,,14.0,R,0,0,2020,1.24,2.36,1,outside
12087,2020-09-25,FF,4-Seam Fastball,94.1,453568,field_out,8.0,L,1,0,2020,0.12,1.65,2,inside
12088,2020-09-25,CH,Changeup,84.9,453568,,13.0,L,0,0,2020,-0.18,1.02,1,outside
12089,2020-09-25,FF,4-Seam Fastball,93.1,596115,strikeout,4.0,R,2,2,2020,-0.78,2.68,5,inside
12090,2020-09-25,CH,Changeup,85.9,596115,,13.0,R,2,1,2020,-0.64,1.13,4,inside
12091,2020-09-25,FF,4-Seam Fastball,94.1,596115,,13.0,R,1,1,2020,-0.27,1.06,3,inside
12092,2020-09-25,FF,4-Seam Fastball,93.1,596115,,14.0,R,0,1,2020,1.27,0.97,2,outside
12093,2020-09-25,FC,Cutter,89.2,596115,,14.0,R,0,0,2020,0.91,2.22,1,outside
12094,2020-09-25,FF,4-Seam Fastball,93.2,607680,strikeout,12.0,R,0,2,2020,0.15,4.01,3,outside
12095,2020-09-25,CH,Changeup,83.9,607680,,9.0,R,0,1,2020,0.44,1.74,2,outside
12096,2020-09-25,FF,4-Seam Fastball,91.4,607680,,1.0,R,0,0,2020,-0.61,3.13,1,inside
12097,2020-09-25,FF,4-Seam Fastball,91.6,606132,single,3.0,L,0,0,2020,0.73,2.93,1,inside
12098,2020-09-25,CH,Changeup,86.3,641658,strikeout,14.0,R,2,2,2020,0.56,1.04,5,outside
12099,2020-09-25,KC,Knuckle Curve,81.5,641658,,13.0,R,2,1,2020,-0.82,1.22,4,inside
12100,2020-09-25,FF,4-Seam Fastball,94.8,641658,,14.0,R,1,1,2020,1.22,2.01,3,outside
12101,2020-09-25,SL,Slider,88.7,641658,,14.0,R,0,1,2020,1.14,1.46,2,outside
12102,2020-09-25,KC,Knuckle Curve,82.5,641658,,13.0,R,0,0,2020,-0.85,2.32,1,inside
12103,2020-09-25,FF,4-Seam Fastball,92.6,553869,single,4.0,R,0,0,2020,-0.56,2.39,1,inside
12104,2020-09-25,FF,4-Seam Fastball,93.2,461314,walk,14.0,R,3,1,2020,0.94,2.63,5,outside
12105,2020-09-25,SL,Slider,87.9,461314,,14.0,R,2,1,2020,0.44,1.23,4,outside
12106,2020-09-25,CH,Changeup,86.8,461314,,13.0,R,1,1,2020,-0.01,0.39,3,inside
12107,2020-09-25,FF,4-Seam Fastball,94.2,461314,,2.0,R,1,0,2020,0.02,3.13,2,outside
12108,2020-09-25,FF,4-Seam Fastball,93.0,461314,,14.0,R,0,0,2020,1.15,1.99,1,outside
12109,2020-09-25,CH,Changeup,86.2,641857,field_out,8.0,L,1,1,2020,-0.08,1.89,3,outside
12110,2020-09-25,CH,Changeup,86.4,641857,,13.0,L,0,1,2020,-1.15,1.42,2,outside
12111,2020-09-25,FF,4-Seam Fastball,92.4,641857,,7.0,L,0,0,2020,-0.3,2.05,1,outside
12112,2020-09-25,SL,Slider,87.7,658069,field_out,9.0,R,2,1,2020,0.44,2.22,4,outside
12113,2020-09-25,SL,Slider,83.5,658069,,14.0,R,1,1,2020,1.11,0.55,3,outside
12114,2020-09-25,SL,Slider,84.7,658069,,14.0,R,1,0,2020,0.22,0.83,2,outside
12115,2020-09-25,FF,4-Seam Fastball,92.6,658069,,14.0,R,0,0,2020,0.81,1.52,1,outside
12116,2020-09-25,FF,4-Seam Fastball,95.3,453568,strikeout,7.0,L,1,2,2020,-0.35,1.57,4,outside
12117,2020-09-25,CH,Changeup,84.6,453568,,4.0,L,1,1,2020,-0.29,2.3,3,outside
12118,2020-09-25,FF,4-Seam Fastball,94.1,453568,,8.0,L,1,0,2020,-0.08,1.85,2,outside
12119,2020-09-25,CH,Changeup,87.1,453568,,13.0,L,0,0,2020,-0.16,0.9,1,outside
12120,2020-09-25,KC,Knuckle Curve,81.9,596115,strikeout,13.0,R,2,2,2020,-0.15,-0.18,5,inside
12121,2020-09-25,FF,4-Seam Fastball,94.0,596115,,8.0,R,2,1,2020,0.1,1.96,4,outside
12122,2020-09-25,SL,Slider,89.6,596115,,9.0,R,2,0,2020,0.37,1.77,3,outside
12123,2020-09-25,FF,4-Seam Fastball,94.8,596115,,13.0,R,1,0,2020,-0.61,1.28,2,inside
12124,2020-09-25,KC,Knuckle Curve,81.8,596115,,13.0,R,0,0,2020,-0.89,1.29,1,inside
12125,2020-09-25,CH,Changeup,85.8,607680,strikeout,13.0,R,2,2,2020,-1.28,1.73,5,inside
12126,2020-09-25,SL,Slider,88.7,607680,,7.0,R,2,1,2020,-0.53,1.9,4,inside
12127,2020-09-25,FF,4-Seam Fastball,93.3,607680,,3.0,R,2,0,2020,0.75,2.79,3,outside
12128,2020-09-25,FF,4-Seam Fastball,93.5,607680,,11.0,R,1,0,2020,-1.23,2.73,2,inside
12129,2020-09-25,FF,4-Seam Fastball,93.2,607680,,11.0,R,0,0,2020,-0.16,3.96,1,inside
12130,2020-09-25,SL,Slider,90.2,606132,catcher_interf,8.0,L,2,2,2020,-0.1,1.57,5,outside
